,Comments,Date,Likes
2561,"Mixed feelings on this. Chatri is WAY more likable than Dana. But I'm not interested in seeing Asia try to take away something else from America. They own Hollywood, and they steal our tech. They're trying to overtake the dollar as the premier currency. Nah, we'll keep our #1 spot with MMA,  but nice try.",2023-05-27T18:48:21Z,0
2562,"Best YouTube mma content, by far!",2023-05-27T18:48:09Z,1
2563,ngl this is one of the best produced and edited videos ive ever seen. man you are insane,2023-05-27T18:47:36Z,1
2564,Thanks ur doing great documentary stories 🎉 good luck,2023-05-27T18:47:34Z,0
2565,Yea idk man.  He’s a proven liar and exaggerator,2023-05-27T18:47:10Z,0
2566,"I love Patrick’s work, but this guy contradicts himself within the same documentary, no George santos level of lier, but he really embellish things. Remember what he said about Nganou recently, plus I have heard him saying different versions of the story he tells here. For all of the above I think he is a worthy adversary to Dana white.",2023-05-27T18:47:04Z,0
2567,Dope film brotha,2023-05-27T18:46:37Z,0
2568,"Would like to see cross organisation fights, like in boxing.",2023-05-27T18:46:23Z,0
2569,You are a beast bro.,2023-05-27T18:41:58Z,0
2570,"Yeeeeesss, new upload! Thank you for the awesome content, man.",2023-05-27T18:41:56Z,0
2571,I hope ONE buys Bellator. I don't have much faith in PFL.,2023-05-27T18:41:52Z,0
2572,Amazing content 🔥🔥🥋🥋🙏🏻🙏🏻,2023-05-27T18:41:44Z,0
2573,It might be the greatest Youtube Videos i've ever seen.,2023-05-27T18:41:44Z,0
2574,Glad this video was made. Been watching UFC for years and now will take a closer look at ONE,2023-05-27T18:41:17Z,0
2575,One of the best videos if ever seen,2023-05-27T18:40:37Z,0
2576,"Unlike Dana white he has actually education, Harvard.",2023-05-27T18:40:02Z,1
2577,"I echo the thoughts of us all, Thank you so much for doing these  videos Patrick

The way you deliver the videos with a perfect flow really shows the depth of the persons story you're telling and the true achievement of their journey.

its the most inspired I have ever felt watching your videos, you have an insane talent for this and I hope you have found your own Ikigai in this work 

You inspire and help tens if not hundred of thousands of people with your content

You the man Patrick, 
Never forget it",2023-05-27T18:38:54Z,2
2578,How do you keep getting better 🤯,2023-05-27T18:36:58Z,0
2579,"My guy, you’re the best producer on YouTube. Seriously gifted.",2023-05-27T18:35:54Z,0
2580,One thing Patrick never misses is making sure to get the viewer emotionally attached! Great content 🫡,2023-05-27T18:35:07Z,0
2581,Patrick I've been here since the first video! You are a monster and this video is a masterpiece. I'm just curious if you genuinely made this film or ONE hired you for making so.,2023-05-27T18:34:55Z,0
2582,"Disresping religion? How? How did Conor disrespect Islam? A guy offered khabib a drink but khabib joked that if he drink he will smash everyone here. Hypocrisy

Hurting fighters by throwing dolly at a bus was an accident. Conor didnt throw dolly at the bus with aim to hurt fighters inside of it. It was meant to antagonize khabib. Khabib can slap his teammate but Conor Cant throw dolly at bus to antagonize Khabib? Lol",2023-05-27T18:34:19Z,0
2583,I don’t even have to watch this. Just leaving a comment because of how much respect I already have for that man,2023-05-27T18:33:44Z,0
2584,"""the meaning of life is the love we share and the impact we made"" Goosebumps!!",2023-05-27T18:31:09Z,87
2585,Pack yer bags bois. We goin to ONE!,2023-05-27T18:29:44Z,0
2586,Promoters think impression # is veiws,2023-05-27T18:28:41Z,0
2587,I didnt expect to watch this to the very end. I'm now invested in ONE's success,2023-05-27T18:28:18Z,1
2588,"MMA will overtake soccer as the biggest sport on Earth in time.  It's just too exciting not too. The writing is on the wall.  Dana has built all the infrastructure, the performance institutes,  the partnership deals, etc,  Dana has chosen to grow the sport before paying mid tier fighters. His vision is that in time everybody will be paid",2023-05-27T18:27:18Z,4
2589,Just when life gets me on my knees ricky baby posts a new nuclear bomb,2023-05-27T18:26:58Z,0
2590,"Chatri giving out 700k bat bonus! Thats really good, for the fighters. i love One, wake up to combat sports on Friday! Yessa!",2023-05-27T18:26:53Z,0
2591,Chatri is the fuckn man. Real martial artist. Actual practitioner. Respects fighters. So rad. Martial artist are lucky to have him,2023-05-27T18:26:31Z,1
2592,Trully eyewatering. Thank you Patrick from the bottom of mi heart 💙,2023-05-27T18:24:22Z,0
2593,Mate. Super sick editing!,2023-05-27T18:23:46Z,0
2594,WTF THIS VIDEO WAS SO GOOD,2023-05-27T18:22:47Z,0
2595,"ONE FC is still losing money every year, let that sink in.",2023-05-27T18:19:52Z,0
2596,Yeah working for disgihede funds who destroy innocent families is why he feels like a scum bag,2023-05-27T18:19:33Z,0
2597,Patrick does it again!🔥,2023-05-27T18:19:10Z,0
2598,I like one fc but they loose a ton of money every year. So unless you’re paid for my the yakuza they probably won’t be around for very long. I do hope the figure that out tho.,2023-05-27T18:17:50Z,0
2599,Merci !,2023-05-27T18:17:47Z,0
2600,Oh my god. His mom stayed with him.🥺🥺🥺,2023-05-27T18:17:10Z,0
2601,Sick video 💯,2023-05-27T18:16:53Z,0
2602,This was a beautiful documentary,2023-05-27T18:16:18Z,0
2603,"It’s been too long bro 
I love your content ❤",2023-05-27T18:16:15Z,0
2604,"amazing story, speechless",2023-05-27T18:15:02Z,0
2605,"This is definitely the best MMA Documentary ever, and I think Chatri should sell this story even more, because it's not only a great ad for ONEFC, but it also speaks to the majority of people around the world and so inspiring.",2023-05-27T18:14:17Z,163
2606,"I had the same dynamic to happen between me and my pops. I contacted him when i grew up. Got to know him and he got to meet my kids. We planned on doing so much, going so many places together as father and son, and more.  I was 22 and pop ended having a stroke three days after we drove in from outta town where we lived and we kicked it with him & him with us. My sons were already hooked on grandpop and then 3 days later [snap]...my sons, myself, even my wife were utterly destroyed. I come from a musical family, my father was the greatest singer everyone he ever met and all of his friends and our family ever heard. And although i was honored to have that gift as well, when he died a big piece of me did too. And that big piece apparently housed in the part of me that died with Pop. I'm about to be 29 and haven't sang so much as a note since I sung at his funeral. But hearing this great man's story and with him going through a similar situation, it is beyond encouraging to hear of what he did and said. Makes me wanna go back and dig up that lost piece of me",2023-05-27T18:14:01Z,1
2607,Badass as normal ! Man you deserve like some kind of utube Oscar o r something... Goose bumps ever time !,2023-05-27T18:14:01Z,0
2608,It's crazy how good you are at making these.,2023-05-27T18:13:39Z,0
2609,תודה!,2023-05-27T18:13:27Z,0
2610,"Dude, not even halfway through and I had to comment. Amazing storytelling 🙌🙌🙌",2023-05-27T18:12:26Z,0
2611,"Since watching ONE Champion ship am so impressed, with the level of entertainment. Especially, the Muay Thai, grounded knees in MMA, Rodtang Vs Mighty Mouse and Stamps story. Absolutely brilliant.",2023-05-27T18:11:58Z,26
2612,"big respect to ONE fc, i watched one event i already liked it more than many ufc events, i especially like how they have all combat sports, muy thai, kickboxing, mma, grappling
 i hope they will keep developing and going forward",2023-05-27T18:11:22Z,3
2613,"Amazing video as always 
Everyone no matter what is your experience in martial arts experts or beginners keep the fire and the love alive ❤",2023-05-27T18:11:21Z,2
2614,"If he did sing Francis and did the same things that PFL were promising like a ONE: Africa. Then, in like 5 years UFC would be second.",2023-05-27T18:10:52Z,0
2615,Does this mean we will have documentaries on fighters outside the UFC too?,2023-05-27T18:09:30Z,0
2616,"I am going to start watching One Championship now after watching this; I definitely have a new found respect for the boss of One, Chatri Sityodtong.",2023-05-27T18:09:23Z,1
2617,Got my sub,2023-05-27T18:08:58Z,0
2618,Propaganda piece 💵💵💵,2023-05-27T18:08:54Z,2
2619,This is insane. How is the editing so good,2023-05-27T18:08:03Z,0
2620,"I never miss ANY of your videos, they're so good, and the cinematic way you made them it's just flawless. Greetings from Venezuela hermano 💪🏻🇻🇪",2023-05-27T18:07:44Z,0
2621,He takes notes from Dana.,2023-05-27T18:07:41Z,0
2622,again dropped a great vid,2023-05-27T18:07:08Z,0
2623,"Actually its so funny. The UFC (especially Dana White) have this typical American egocentric view. Thats why ONE is gonna take over in any way imaginable, if it didnt already. If you take a good and close look at the press conferences that Dana does, you can see it in his mimic. You can feel his thoughts. You can literally smell that he made huge mistakes and its hitting back now. Thats what happens if you think you are unbreakable 😊",2023-05-27T18:06:17Z,0
2624,"Gotta admit, a really well edited add.",2023-05-27T18:05:18Z,0
2625,great Documentary,2023-05-27T18:02:58Z,0
2626,beautiful video until you ruined it  with the sponser and the random microwave + mac and cheese...... liked the vid tho,2023-05-27T18:02:54Z,1
2627,Patrick should have made the connor doc,2023-05-27T18:01:01Z,0
2628,Absolutely amazing doc !,2023-05-27T18:00:01Z,0
2629,"He reminds me of david choe!
Remarkable man!",2023-05-27T17:59:15Z,0
2630,"I absolutely love One FC, but admittedly, know very little about Chatri Sityodtong. Thank you for educating me about the man behind one of my favorite combat sports organizations, Mr. Gavia! Your documentaries are always incredible, and unsurprisingly, this one is no exception.",2023-05-27T17:58:31Z,12
2631,Ah so you started your promotion on the premise that you shouldnt sell fights. Good luck lmaooo,2023-05-27T17:58:21Z,0
2632,"this was insane, im definitely going to tune into One Championship now",2023-05-27T17:56:39Z,1
2633,WOw amazing as always man came from nothing wat a guy!,2023-05-27T17:56:06Z,0
2634,This is legit Miyagi Do vs Cobra Kai,2023-05-27T17:56:02Z,2
2635,For some reason i like that guy more than i like Dana White,2023-05-27T17:53:46Z,0
2636,"Patrick, my friend. You have outdone yourself.🤝🐐",2023-05-27T17:52:46Z,1
2637,LETS GO Patrick,2023-05-27T17:50:48Z,0
2638,I hope he wins the bellator bidding war,2023-05-27T17:49:19Z,0
2639,hey patt! i've always watched UFC and considered One Fc as inferior. A single video from you changed my whole perspective and literally made me motivated for my own profession. All love <3,2023-05-27T17:49:14Z,2
2640,"21:42 Angela ""sister fister"" Lee? Wait... Oh... nevermind.",2023-05-27T17:47:33Z,0
2641,Like Dana said “they try to compete with us” at this point you can’t be UFC you have to create the blue ocean,2023-05-27T17:47:06Z,0
2642,Patrick Gavia makes movies with VIBES! The man knows how to tell a story and there is nothing more powerful in the world that that.,2023-05-27T17:46:24Z,0
2643,A masterpiece it is ❤️‍🔥,2023-05-27T17:45:40Z,0
2644,Chatri is a nepali first name how is he a thai,2023-05-27T17:45:35Z,0
2645,"Patrick, you're setting the bar for YouTube videos on fight game. In the sea of ""I'll sceenshot Twitter feeds of fighters"" type of videos, you are producing original content which is so entertaining and educational...a thing of beauty. Keep it up bro, and we will keep promoting you!",2023-05-27T17:45:12Z,3
2646,Great documentary. That guy inspired me.,2023-05-27T17:44:56Z,0
2647,great video as always,2023-05-27T17:44:25Z,0
2648,"I’ve always said ONE is underrated in the west, I’m glad finally ppl are recognizing that. UFC will never have a fight like Rodtang Vs. Mighty Mouse.",2023-05-27T17:43:59Z,1
2649,"Another excellent video. Happy for you, Patrick. It was worth the time and effort you put in!",2023-05-27T17:43:31Z,1
2650,This was absolutely incredible and inspirational. I really want to see One Championship succeed. Thank you,2023-05-27T17:40:40Z,2
2651,"Now, I’m glad that Demetrious Johnson, the goat is fighting at one championship where I think he would be respected and treated well",2023-05-27T17:40:26Z,0
2652,one championship is gonna take over the world. i remember watching the earlier days of it on facebook. thank you patrick for this beautiful documentary you never fail to miss ❤,2023-05-27T17:39:40Z,3
2653,"Phenomenal video
Patrick is the best on YouTube!!!",2023-05-27T17:38:55Z,0
2654,Looks like I’m tuning into One Championship 🙏🏽,2023-05-27T17:37:44Z,0
2655,Literally the best documentary’s ever. This channel is going to blow up and become the standard. Amazing piece Patrick,2023-05-27T17:36:33Z,5
2656,babe wake up- new patrick video is out...,2023-05-27T17:35:37Z,0
2657,Patrick delivering as always 💯,2023-05-27T17:34:10Z,0
2658,Bobby Lee really has been venturing outside of comedy,2023-05-27T17:31:15Z,1
2659,"I'll be honest, sounds like his mom was more worried about the money rather than his ikigai. Story is incredible, though.",2023-05-27T17:31:03Z,0
2660,"ONE has been better than Bellator & PFL for a while now, they definitely the definitive #2",2023-05-27T17:30:39Z,0
2661,"Gah damn, Patrick. Another banger.. this was the best one yet!! Much love and respect, always.",2023-05-27T17:30:36Z,0
2662,"Im excited to see what this competition brings, only one’s winning here are us the martial arts fans.",2023-05-27T17:28:14Z,0
2663,Hope this man succeeds. If only because he’s the opposite of Dana White.,2023-05-27T17:25:47Z,0
2664,"This guy has a good relationship with his mom, Dana doesn't. This guy allows fighters to be respected when it comes to their religion, Dana doesn't. This guy really is the complete opposite of Dana in all the good ways.",2023-05-27T17:24:52Z,1
2665,"ONE FC is taking the best aspects of UFC, PRIDE and K-1 and making something new.  Really hope they stick around.  The fact that they are on Prime is huge.",2023-05-27T17:24:26Z,1
2666,I was a big fan ofnchatri but the way he handled the Francis situation was a bit off. Almost made it seem like he wasn't  even competing,2023-05-27T17:22:26Z,0
2667,There is no threat for the ufc trust me.,2023-05-27T17:21:45Z,0
2668,"One Championship is 100x more entertaining then the UFC in terms of fights, pacing and production. The only thing the UFC has over One is the talent. UFC literally does nothing else better then One.",2023-05-27T17:21:37Z,0
2669,epic story and editing.,2023-05-27T17:18:45Z,0
2670,The ethical Dana White,2023-05-27T17:18:29Z,0
2671,He took Bill Burrs business approach when it comes to sports. Let everyone do steroids and let them go crazy.,2023-05-27T17:18:16Z,0
2672,Honorable Businessman❤️🔥,2023-05-27T17:17:29Z,0
2673,"More power to Chatri, he sounds so pure and humble when he speaks, warrior spirit ❤",2023-05-27T17:16:49Z,0
2674,"ONE Championship is more mainstream than the UFC here in the Philippines, it's on free tv!",2023-05-27T17:15:26Z,0
2675,ALL YOU DO IS MAKIN MOVIES,2023-05-27T17:14:45Z,0
2676,"Still only going to watch UFC, I only have so much spare time.",2023-05-27T17:14:18Z,1
2677,I told u u shud listen to mum 😂😂😂😂,2023-05-27T17:13:56Z,0
2678,Dude!!! Your videos are amazing in every aspect! You have some serious skills! Your videos give me goosebumps! The diaz one had my emotions going,2023-05-27T17:12:44Z,0
2679,"And this is why I watch ONE more than UFC, they have more martial arts on the card, and I just love the way of thinking of Asia and the culture. This man has made the dreams of warriors true and he understand them fully so you know it can't be bad, much respect to him.",2023-05-27T17:12:38Z,0
2680,This was beautiful! ❤,2023-05-27T17:11:45Z,0
2681,"Amazing video, like always ",2023-05-27T17:11:39Z,0
2682,Last 2 minutes brought tears to me eyes. This dude is amazing. Thanks PG,2023-05-27T17:10:47Z,2
2683,Incredible but I smell some embelishments,2023-05-27T17:07:03Z,0
2684,"Patrick you have skills man, just found your channel and it has taken over my morning. Great job.",2023-05-27T17:05:58Z,0
2685,Top 5ish YouTube of all time.,2023-05-27T17:05:09Z,0
2686,"Very good video about this guy, true businessman that is successful and worth listening to, personaly prefer this kind of guy rather then guys like andrew tates for example",2023-05-27T17:04:46Z,1
2687,Loved the Rodtang vs Demetrius  Johnson Muay Thai/MMA fight,2023-05-27T17:04:29Z,0
2688,Been watching UFC since 2005. I've known about Obw Championship for a few year now but the only fight I can honestly say I watched as was hyped for was Rodtang vs Might Mouse with the 1st round Muay Thai rules 2nd MMA and it keeps alternating for 5 rounds. It's fights like those that are going to be huge and they're the only company doing it,2023-05-27T17:03:43Z,0
2689,"Key to greatness is 'suffering' !! absolutely, and we see it as a burden & yup perspectives can change many things.",2023-05-27T17:03:31Z,1
2690,"its nice that this isnt another reel of highlights and what joe roagan has to say about it! dont get me wrong .. i like your videos .. but they well made but they are also a bit predictable or unoriginal. you basicly do the same things as most other youtubers. there is no original idea you video that set you appart from others. dont get me wrong .. this isconstructive criticism no hate. i love your stuff .. ive subbed arround 4k subs. and ive watched every videos .. some even 2 times. but i feel that since you have started .. many other channels did aswell. to give you the edge .. find something that sets you aparte from the others and combines with your video quality you will be no1. fosho ;)

btw. you should have added that mighty mouse lost a fight because one day (or was it even the same day) his sister or mother died and there was another major problem where everybody else would have cancled the fight .. and mighty mouse is the BEST EVER .. the no.1 goat amongst goats EVER! jon jones has NOTHING on mighty mouse! ;)",2023-05-27T17:00:37Z,0
2691,I can’t believe this video for free you are genius,2023-05-27T17:00:09Z,1
2692,Mom called him a bitch without calling him a bitch. W mom,2023-05-27T16:58:17Z,0
2693,You can literally make anyone look like some amazing person superhero in over produced bio documentary videos like this,2023-05-27T16:55:13Z,0
2694,"Dana respects, loves and acts like tRump - a character who does not know the meaning of empathy or true respect... On the other hand, Chatri represents most of the good characteristics of human beings and it is obvious... One is so much better and always will be...",2023-05-27T16:55:01Z,0
2695,The jealousy in Dana whites voice at the beginning. Lol,2023-05-27T16:53:47Z,0
2696,the best thing about one champioship is its mix with kickboxing and thai,2023-05-27T16:51:55Z,0
2697,"Goddamn this was absolute fire! 🔥 After seeing this and a few of the fights on One. I hope One Championship dethrones the UFC as the leader of MMA in the US. I love the theatrical entrances in One, they remind me of the Pride days! Not like those dull ass UFC walkouts. Ps. Stamp is hot 🥵😍",2023-05-27T16:51:24Z,0
2698,Jack slack says one fc is an unprofitable ponzi scheme,2023-05-27T16:51:13Z,0
2699,Not drug testing in One,2023-05-27T16:51:11Z,1
2700,If these guys pay their fighter's they will overcome the UFC.  The way Dana pays his fighter's I unacceptable.,2023-05-27T16:50:14Z,0
2701,If these guys pay their fighter's they will overcome the UFC.  The way Dana pays his fighter's I unacceptable.,2023-05-27T16:49:58Z,0
2702,Number #1 foesnt translate to serious threat though.,2023-05-27T16:49:47Z,0
2703,Amazing video you don’t disappoint!!!,2023-05-27T16:49:33Z,0
2704,They have to make an anime about this man,2023-05-27T16:48:46Z,0
2705,"your videos are complete works of art man, so inspiring so beautiful.
keep up the good work!",2023-05-27T16:48:43Z,0
2706,How much do one pay their undercard fighters,2023-05-27T16:47:42Z,0
2707,Good luck Daddy Dana,2023-05-27T16:47:02Z,1
2708,Dana white and the All his associates should have been investigated by the Department of Justice a long time ago. He has clear ties to terrorism through the president of chechnia who funnels fighters into the UFC that come from the Wagner group. Dana white is clearly not a good person,2023-05-27T16:45:58Z,0
2709,"No, he's not",2023-05-27T16:45:37Z,0
2710,Never listen to your mom. Listen to someone dependable and tough as nails,2023-05-27T16:45:26Z,0
2711,Lmfao this guy use to follow me on IG. He gave off creepy gay vibes...,2023-05-27T16:44:51Z,0
2712,Brilliant!,2023-05-27T16:44:41Z,0
2713,Great video terrible thumbnail,2023-05-27T16:44:08Z,0
2714,Impressive production and very interesting story. Thank you,2023-05-27T16:43:56Z,0
2715,"Watching this video on ONE and Chatri is motivating.
Watching the drama from the UFC is draining.
Feels like the two companies are catering to totally different demographics.  I know which ONE is right for me.",2023-05-27T16:43:56Z,0
2716,"I am a big fan of One FC, and Karate combat.",2023-05-27T16:43:39Z,0
2717,Brandon moreno video would be lit 💯💯💯💯🎥 when you can tho no rush 🙌,2023-05-27T16:43:25Z,0
2718,Time to abandon my family so they can become successful.,2023-05-27T16:43:15Z,0
2719,Incredible story and video. Good luck Daddy Dana.,2023-05-27T16:41:49Z,1
2720,Wait so ONE is trying to dominate ALL sports worldwide? What does that even mean,2023-05-27T16:41:37Z,0
2721,What a difference between the man that white is and the man that this guy is.  The problem is these people that like the UFC and dislike Dana white will never stop using the ufc because they like it. The problem is these people that like the UFC and dislike Dana white will never stop using the UFC because they like it. Regardless of how terrible Daniel white is as a person or how he treats his fighters.  Same is the sense of getting a man to complain about his job when that's what fills his wallet. It's not going to happen. Until UFC fans realize that Dana white is what he always has been. And that's out for himself,2023-05-27T16:41:23Z,0
2722,"Wow. I love the UFC and watch one championship when it made is states debut I was pumped. This guy from one championship is awesome.  


Mma has the most amazing stories. Ty for this",2023-05-27T16:40:54Z,0
2723,The contrast between this man and Dana white is night a day.,2023-05-27T16:40:29Z,1
2724,He’s back,2023-05-27T16:38:38Z,0
2725,absolute incredible work. love the video,2023-05-27T16:38:17Z,0
2726,Wow...,2023-05-27T16:36:35Z,0
2727,And once again you make a video where you don't address the point of the title.,2023-05-27T16:36:16Z,0
2728,DJ came from UFC and beat Rodtang and Moraes. The best fighters are in UFC or come from there for the most part and I’m still gonna choose to watch UFC over ONE,2023-05-27T16:35:36Z,0
2729,"""There selling fights, we're unleashing heroes"" that was hard 💯",2023-05-27T16:34:24Z,1
2730,"Unlike Dana, Chatri has kept himself humble and I rather see ONE as the MMA leader of the world so UFC and Dana can't keep using figters for minimal pay and on top  disrespecting them as soon he gets the opportunity!!Dana and UFC is nothing whitout the fighters and they deserve to be respected!",2023-05-27T16:34:06Z,0
2731,"Your best, most gripping video yet. Great watch.",2023-05-27T16:34:00Z,0
2732,"Competition is why capitalism has greatness in it....this is a very welcome organization coming to the Usa.,.,,it will only make the fans win in the end imo. 
That being said....they have their work cut out for them here....I dont see them getting as big as the Ufc here....Just as I could never see the Ufc going to Asias and being as big as they are there.

Timme will tell....hopefully they push each other to be better.
I have to say I really like the guy here running the organization....he seems like a good all around person who isnt simply after greed....too many like past presidents from Bellator etc seemed to just be bad people....same with pride being run by terrible human beings....in the end though its about the end result and entertainment.....

Good luck to him.",2023-05-27T16:33:40Z,1
2733,Thanks for this video I didn’t know much about one championship or the CEO.,2023-05-27T16:31:42Z,0
2734,This video was more informative than the 2 years ive spent at college,2023-05-27T16:30:32Z,0
2735,👏👏👏,2023-05-27T16:29:35Z,0
2736,The guy that knocked out sage northcutt started at my Muay Thai gym. Dreaming big here.,2023-05-27T16:29:13Z,0
2737,God I missed this guy's videos😂,2023-05-27T16:28:49Z,1
2738,"as a father who is on his wife's YouTube, I just can't even begin to think of how a father can just lev his kids and wife with nothing. that in itself is just sad.",2023-05-27T16:27:44Z,0
2739,"Another one that hits that soul Patrick! What a journey you brought us through, I have a deeper appreciation for Chatri knowing this story 🙏",2023-05-27T16:27:32Z,12
2740,Amazing,2023-05-27T16:26:06Z,0
2741,So the fact that they're hemorrhaging money and haven't turned a profit yet must really scare Dana. I wish I was casual enough to enjoy this nonsense.,2023-05-27T16:24:49Z,2
2742,"Patrick is no doubt, one of the best film makers on Youtube",2023-05-27T16:23:34Z,0
2743,Hahaha dude do you not see their financials? They're making a loss every event. Not to mention they treat their fighters more awful than the UFC,2023-05-27T16:21:56Z,1
2744,"DJ was my first favorite fighter when I started watching MMA. As a big gamer myself seeing a nerdy world champ with an Xbox sponsor was crazy lol When he got traded I was upset. Cause it was like whaaat, ho Henry rematch?? But there's one thing that came out of that that I'm really grateful for. It made me start watching ONE lol",2023-05-27T16:20:14Z,0
2745,"Patrick's at it again - dropping fire 🔥! A fascinating story very well told. Thanks, Patrick!",2023-05-27T16:17:36Z,1
2746,Thank you! Finally a video talking about Chatri! Dude really cares about his fighters and deserves to be acknowledged,2023-05-27T16:16:05Z,3
2747,Chatri is one of the most inspirational figures.,2023-05-27T16:14:50Z,0
2748,Because American mixed martial arts is a perversion of the original.  And this guy is a 100% right about the UFC. They don't care who gets hurt who gets robbed as long as the UFC gets paid. I say good for one championship. Because I think the UFC is the worst promotion and the biggest clown show of a sport ever hit the television. Because it's run by people with no class or respect for their fighters. Dana white plays lip service about things but he doesn't care about anything but money for his own pocket and for the Republican national committee,2023-05-27T16:14:33Z,0
2749,Dana is and always be a king of MMA,2023-05-27T16:11:57Z,0
2750,"This ain't it, chief. The UFC is the only high level MMA organisation that actually makes money, that is, makes a profit. Until people understand that, all their ""Oh, Dana does this..."" and ""Oh, One has a better..."" and ""Oh, blah blah blah"" means nothing. The rest of the promotions are either no tier for the chads of yesteryear like Bellator, but at least that - barely - makes a profit, unlike One, which is just playtime for the billionaires.",2023-05-27T16:11:54Z,0
2751,"I really like their rules, the hydration thing, and how they mix it up with kickboxing and grappling fights from time to time. UFC needs a competitor like this to put them in check.",2023-05-27T16:11:37Z,84
2752,UFC lost the GOAT to ONE. They definitely know what they're doing.,2023-05-27T16:10:14Z,0
2753,Oml i cried,2023-05-27T16:10:10Z,0
2754,Patrick why do you always change the titles and thumbnails so often?,2023-05-27T16:10:01Z,0
2755,Man this was good! Nice work Patrick.,2023-05-27T16:09:44Z,0
2756,"Hes right.. Dana let's shit slide like what connor has done, drugs and domestic abuse from Jon jones, yet nick diaz gets his career ruined for weed lol ufc needs to change how they punish their athletes. I cannot believe how horrible ufc and usada they treated Nick",2023-05-27T16:09:09Z,0
2757,When Patrick uploads…..YOU WATCH!,2023-05-27T16:08:22Z,1
2758,"Thank you for this Patrick. I attended ONE’s show in Denver, but I had no idea what I was supporting. Love ONE’s mission.",2023-05-27T16:06:55Z,0
2759,"One is great with the lighter weights. Not so much with the bigger weight classes. Of course generally speaking Thais and Asians are usually smaller in size, so makes sense",2023-05-27T16:06:41Z,0
2760,Fantastic feature,2023-05-27T16:06:02Z,0
2761,I can't imagine the work that goes into making these. Shout out to you Patrick!,2023-05-27T16:05:52Z,4
2762,Unreal!,2023-05-27T16:05:38Z,0
2763,"This guy says he is humble , but for someone so humble he sure is good at self promotion 😂 , seriously tho someone that is truly humble wouldn't paint a picture of themselves the way this guy does , it's just the same old sob story everyone does 🤦
HUMBLE MY ARSE !!!",2023-05-27T16:04:36Z,0
2764,"What an inspiration. Chatri has earned, and deserves, success.",2023-05-27T16:04:18Z,1
2765,The 12 billion fans of One Championship liked this video,2023-05-27T16:03:47Z,1
2766,I started watching One at the beginning of 23 it's production and ruleset the fight cards everything is pretty good all they need is more talent.,2023-05-27T16:03:33Z,0
2767,"I like the idea of actual competition against Ufc, cuz ufc just treats their fighters like shit. But Chatri criticizing UFC for steroids is pretty hypocritical, since almost half or more of his fighters are on it tbh. And the exploit that fighters are now doing with the hydration test. 
Like i do want someone to finally shut Dana down, but not this way. It just sucks that this is the best shot in doing so",2023-05-27T16:03:30Z,0
2768,I thought ONE FC  finances werent looking too good past few years.,2023-05-27T16:03:25Z,0
2769,"I wonder how many business he shorted into non existence, that’s why you were depressed sir.",2023-05-27T16:03:23Z,0
2770,"What a fantastic documentary, makes you really appreciate the life chatri is providing for most one fighters now",2023-05-27T16:02:33Z,1
2771,"If you're unaware of the depths of the Hydration Testing, I highly recommend watching MMA On Points video on the subject.",2023-05-27T16:01:47Z,2
2772,"Somebody needs to make tiktoks out of these, this video was fantastic",2023-05-27T15:59:09Z,0
2773,"I got into One Championship because of Victoria Lee, I was looking forward to seeing her future in mma. RIP ❤
I didn't realize Demetrious Johnson ended up with One and I'm excited to rediscover him. He was a gem that I didn't really appreciate in the ufc.
One has introduce me to other styles of fighting and now I'm looking forward to not just watching mma. 
I hope one day California will host a night of fights here, I will definitely be there.
Chatri seems to be a great Boss he seems to really care about the fighters. I hope I'm not wrong about him.
I would love to support an organization that cares about it's fighters and fighters showing respect to one another. I want to see that type of combat sport thrive. Wwe style promotion doesn't have to be the way - no disrespect to wwe...",2023-05-27T15:58:55Z,1
2774,"Wait, I am your biggest fan and the video is well made but,, isn't this the guy who relocated is org in the caribbean island to not have to divulge his financials anymore. Isn't this the org with the worst TV deal ever signed for a pro sports (Amazon). 
One is still making rounds of investments while the UFC never made one. They just bought it. 
With all due respect to you Patrick,,, This looks like a fluff piece. Almost paid advertisement. 
That guy is a con man and believe nothing he says.",2023-05-27T15:58:42Z,0
2775,"Chatri Gump is a Mythical Fighter. On a serious note, this brought me to tears. Well done",2023-05-27T15:58:33Z,95
2776,"Mr Gavia, fight fans across the world appreciate you. Thank you for this masterpiece.",2023-05-27T15:56:43Z,0
2777,"Chattri is cool, he's a fighter. Dana is a businessman which Chattri can never be so 🤷‍♀",2023-05-27T15:55:17Z,1
2778,"And the #1 threat to Chatri may be the 'characters' of ONE's larger investors.   It's a big, yet small, Capitalist world that divides the wheels of cheese from short cans of the squeeze.",2023-05-27T15:55:06Z,0
2779,He remind me of Bobby Lee 😅,2023-05-27T15:51:45Z,0
2780,Amazing story❤,2023-05-27T15:51:24Z,0
2781,"Amazing Doc, i feel ashamed watching it for free. 👏",2023-05-27T15:51:16Z,0
2782,That man is a fighter,2023-05-27T15:51:14Z,0
2783,"this guy: i lived for 4 dollars a day
dana: yeaah, i had millionaire friends who bought the UFC",2023-05-27T15:51:09Z,1
2784,It's beautiful,2023-05-27T15:50:45Z,0
2785,Dana is fooked,2023-05-27T15:49:51Z,0
2786,The human race is a pathetic embarrassment.,2023-05-27T15:49:41Z,0
2787,“Babe get off me! Patrick just dropped another one!”,2023-05-27T15:48:54Z,0
